image_path,label,R_mean,G_mean,B_mean,Gray_mean,hash
../../../PBC_dataset_normal_DIB\lymphocyte\LY_75542.jpg,lymphocyte,221.44298285889195,190.82175543311908,182.50792011019283,199.01874808692992,81d2a4bd486cfd14ecf2a8a6d29bdc86762a98f2b782ff011a6fefe5c947f7c6
../../../PBC_dataset_normal_DIB\lymphocyte\LY_755515.jpg,lymphocyte,220.600826446281,187.96158555249465,180.53244566880932,196.8976124885216,f096426715dd897642bcf43553662d90bb8b230b1233458bcbd2baf572908122
../../../PBC_dataset_normal_DIB\lymphocyte\LY_755980.jpg,lymphocyte,220.5708754208754,188.41613865932047,180.95562442607897,197.20837159473524,aab0e4fcc4c2f98ee738ae30b14ed7b0bf9323154334d475b9cd2abbc93b09ea
../../../PBC_dataset_normal_DIB\lymphocyte\LY_755997.jpg,lymphocyte,224.39325834098562,192.8761248852158,180.90765993265993,200.98793235384144,94d17844a66b5ed6b3ab3fd8bffebdf90629ddf34b06644ec48aa39566b2f08b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_75762.jpg,lymphocyte,225.4631772268136,193.91289409243956,185.13681512090602,202.4320324456688,0d989002fe6ac86e887cf2e761aed197c4502cbcec149a57d8950e60ce7625d1
../../../PBC_dataset_normal_DIB\lymphocyte\LY_758422.jpg,lymphocyte,222.3524716865626,190.48964646464646,183.25320630547904,199.28547597183962,ec97aa23c7fa69b58541d89b4a1ddde19cabc30622d70383cc4e147d421b2579
../../../PBC_dataset_normal_DIB\lymphocyte\LY_759072.jpg,lymphocyte,223.14691613100703,192.59784970921334,185.00561677379858,200.88827670645853,f6e4d3b3d0b315e9121fa92d0a4978efde6b7b79e5f5923a82a019c67387ac2b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_759328.jpg,lymphocyte,212.92310988674626,178.03254514845423,175.47213039485766,188.23891184573003,b4caae2485f7ac080e1a920d086910cfecfc3bb68c2b2333a351b5979f479b4f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_762572.jpg,lymphocyte,225.13365472910928,194.2511248852158,182.66516681971228,202.21349097030915,4f073ff18fdedba74560b2e5a4c3d0b56b4ab05510d41910fbf443c8fb47f1b0
../../../PBC_dataset_normal_DIB\lymphocyte\LY_762686.jpg,lymphocyte,210.55874687162174,189.2370459223718,209.36681623646837,197.8730433752425,333fd90339ee94e92c003ba6b3f6296f4fae7e1090aa07a25c3276c87c39e161
../../../PBC_dataset_normal_DIB\lymphocyte\LY_762788.jpg,lymphocyte,208.7195788351326,188.2621099708265,205.96274082959408,196.37381343758793,18cce0995537da6960a1f1b066743bbde0dbaa35f8188a01886e88b81ac08303
../../../PBC_dataset_normal_DIB\lymphocyte\LY_764506.jpg,lymphocyte,224.42004132231406,191.52751760024486,184.511753902663,200.64394704621978,7d8e691cef2310f12a7f0359c1afb08fc04d6dd4e2242a66ab9005dff4571e1d
../../../PBC_dataset_normal_DIB\lymphocyte\LY_767226.jpg,lymphocyte,225.07497704315887,193.0905341291705,183.52364554637282,201.67362258953167,7b33752f8b69714dc16a6d90e9b78ef0b551bf4e24cab8cbffc39a0fecbbdc8f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_769569.jpg,lymphocyte,225.9857438016529,190.79152892561984,182.76561830425467,200.53818487909396,a31f30d0010c1e8da4a67e7899a46eee4afe199a8914aa508ef3fa7ab4a8bd33
../../../PBC_dataset_normal_DIB\lymphocyte\LY_771696.jpg,lymphocyte,233.42667584940313,203.06439393939394,188.31967401285584,210.4888812366085,f6b3831ba64ac786e6317c87e65615de01d44fad18716cf88cd84720e3f24379
../../../PBC_dataset_normal_DIB\lymphocyte\LY_772628.jpg,lymphocyte,226.80562442607896,194.09941842669116,185.38252984389348,202.9891873278237,f2a066a0728fbc830769946d93a02c3698e85c28191ae091b95febc028baa0d7
../../../PBC_dataset_normal_DIB\lymphocyte\LY_772663.jpg,lymphocyte,222.922903275176,192.33252984389347,181.4620906029997,200.29123048668504,1737ec0d7aaf29a8991560feac47fa5698f2e179b67c83c8f7f2984b1c1ef37c
../../../PBC_dataset_normal_DIB\lymphocyte\LY_774874.jpg,lymphocyte,220.0763085399449,188.69501836547292,182.52718855218856,197.44571472298745,624c8a616d1cbf78569eb8b2a809252ecce9fa93d137223cc8c8931a835d527c
../../../PBC_dataset_normal_DIB\lymphocyte\LY_775657.jpg,lymphocyte,229.50561677379858,198.61778389960207,187.07596418732783,206.60603764921947,e9475522ab15d8d17b81fa27a3bbb485b6bf8ab22c977f71a47d473ea79b89a0
../../../PBC_dataset_normal_DIB\lymphocyte\LY_776045.jpg,lymphocyte,219.35649678604224,189.4082032445669,183.36507499234773,197.64990052035506,a53f9d20e1b34648682f567601a057959897e0a32f5ffe5b122d4c07ecab7b90
../../../PBC_dataset_normal_DIB\lymphocyte\LY_776183.jpg,lymphocyte,222.16438628711356,188.42861952861952,181.29142179369452,197.77887970615242,c2fed30f3512b66c3a87cb2fddb9fa83171d3c78a298ff152928f8bfe71de7dd
../../../PBC_dataset_normal_DIB\lymphocyte\LY_776513.jpg,lymphocyte,226.16424089378634,194.47933119069484,184.16561830425468,202.7809534741353,a4d0db519837f9f4638fbdf4d6d72a72e55f41736479d387526f33db131f1e99
../../../PBC_dataset_normal_DIB\lymphocyte\LY_776538.jpg,lymphocyte,223.82476277930823,192.02428068564433,182.70012243648608,200.48483318028772,932b011fef1b0fd28d90c78c186b384f1664b1cfbfb465f58ab8da6e668b514b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_776689.jpg,lymphocyte,225.11011631466178,192.05279308233852,184.4902739516376,201.18773339455157,cafec9fd8185437419ea7c170aeecbd91ed2e5dfd06a5ceaf8d6d7832fe5b893
../../../PBC_dataset_normal_DIB\lymphocyte\LY_777144.jpg,lymphocyte,230.35320630547903,201.78565962656873,186.98370064279155,208.64949494949494,5d3362539dc079b69228eb7de800db105016ddb136d55ac5ea2bde63f460b09f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_778240.jpg,lymphocyte,223.14774257728803,189.93356290174472,181.95413223140497,199.04073308846037,b4f2e875044787e20a771c79bf6723a3422d2c77ac1df739babb871fcfa3947e
../../../PBC_dataset_normal_DIB\lymphocyte\LY_778709.jpg,lymphocyte,231.82472451790633,202.67360728497093,187.96985001530456,209.74373278236914,3ccf21287ba177416c321b8d6bd64c0a0f224870ff00c59bc6caebdab6414e1b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_779080.jpg,lymphocyte,220.08753443526172,185.92865013774104,180.99938016528927,195.65290021426384,6a55cd56746bdea77e719411555d56b47d0c03ce26d7b3886a130c3ad824128e
../../../PBC_dataset_normal_DIB\lymphocyte\LY_779508.jpg,lymphocyte,225.13311141720231,192.75622895622897,184.2796066727885,201.56391949801042,06e27702f197a04b0278389c784e2ecdb5a1dcb5c452da6c2e551ddf0d327f68
../../../PBC_dataset_normal_DIB\lymphocyte\LY_779564.jpg,lymphocyte,220.65933578206307,187.97592592592594,179.70818794000613,196.82498469543924,2633ce5a6624a8b2289e96c0d575ad64dbb9764b6b0287791f51d2a2f8580556
../../../PBC_dataset_normal_DIB\lymphocyte\LY_780549.jpg,lymphocyte,220.91799816345272,186.93950107131926,180.27855065809612,196.43649372513008,c27cc601d8ce5dee34615bbea2ad9dd9afa01d70ab0b491a7171ab4bd2907942
../../../PBC_dataset_normal_DIB\lymphocyte\LY_781116.jpg,lymphocyte,215.49533210896848,181.52315580042853,177.8113330272421,191.31507499234772,0939f509c6d89253c3d334cd20a5e48743141692e74aa6ffdf5205177da72790
../../../PBC_dataset_normal_DIB\lymphocyte\LY_78141.jpg,lymphocyte,224.76042240587694,193.25759106213653,184.07265840220387,201.64061830425467,56f5137da0738e64e1753a3277add0089a9acd144d5f69267edee89dc9e3267c
../../../PBC_dataset_normal_DIB\lymphocyte\LY_782430.jpg,lymphocyte,226.83483318028772,195.89327364554637,183.89817875726968,203.8353611876339,681a59e2efc5d305b7e949ff37ee6605e91be1beda1c5edba5bdcb5153e6dba0
../../../PBC_dataset_normal_DIB\lymphocyte\LY_782746.jpg,lymphocyte,220.45188246097337,187.1362335475972,181.91629170492806,196.59550045913682,caef406730e6a6149d1f90055b5a0b17c93031634d4dfbfbe4d5251a972a40af
../../../PBC_dataset_normal_DIB\lymphocyte\LY_783503.jpg,lymphocyte,224.82460208142027,192.8171334557698,182.99739822467095,201.26962809917356,4f56ec8df72046c5085c32d02be40c55ab3b8fb4daa34d1500b722e5f21de845
../../../PBC_dataset_normal_DIB\lymphocyte\LY_785284.jpg,lymphocyte,216.0775099479645,180.64361799816345,177.0973829201102,190.92457147229874,ace2b6cf465fd22960d6540b3298bff99839af41676b4784e1379a706a9d892f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_785608.jpg,lymphocyte,229.51176920722375,199.2749234771962,187.84934190388736,207.05326752372207,b81c08876fdf567885495744f47e382eda0b5cbac0f5f89b2a0ebcb83552c960
../../../PBC_dataset_normal_DIB\lymphocyte\LY_786317.jpg,lymphocyte,223.61135598408325,191.88679981634527,182.12771655953475,200.28644015916743,9ffe4b3ee8caffea7bafc8fee77e44b6df211fdb30ef170a20fb94bf251b1a7f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_787227.jpg,lymphocyte,216.65049739822467,184.62636210590756,177.46413376186104,193.398729721457,2ff3cffbba8c75d8123c455a1793575ef100e0b27d2be832a59afeeca2ba68d3
../../../PBC_dataset_normal_DIB\lymphocyte\LY_787687.jpg,lymphocyte,226.52506887052343,192.9896694214876,185.53595041322313,202.26821242730333,816f8d269b06c237bca072f082c77a3de43d1338df0e1e4a2e0474167675ad76
../../../PBC_dataset_normal_DIB\lymphocyte\LY_788039.jpg,lymphocyte,217.94371747780838,184.96311600857055,181.53111417202325,194.5199954086318,e6324310e3f715b42059f5dccf480c212048abc56c1747370b613d8a01473974
../../../PBC_dataset_normal_DIB\lymphocyte\LY_788750.jpg,lymphocyte,211.54189623507804,177.27871900826446,174.97463269054177,187.2421793694521,d3d38ea8fb296718b58c8d6421fd0cdb62fa4e20376f5df2b30daff71e11fe1a
../../../PBC_dataset_normal_DIB\lymphocyte\LY_789385.jpg,lymphocyte,225.074556167738,190.64137588001225,183.143931741659,200.14020508111417,0e4e6e823f38d29bac18c1d61f0acbae784b2bb86b723b3b8669327a3aabc6fa
../../../PBC_dataset_normal_DIB\lymphocyte\LY_789698.jpg,lymphocyte,225.13532292623202,194.41335322926233,183.20312213039486,202.3386593204775,e687ce91435cffa9e0ab50d27c77539dc2d983d0de1d18ef6ae99fb8e4e66ae7
../../../PBC_dataset_normal_DIB\lymphocyte\LY_790293.jpg,lymphocyte,225.58246862565045,192.69814049586776,184.6892638506275,201.71443985307621,7ed61ebbe38a60074d353ff5789558347f2df745a19adfb1e3eb35cf6029cdaa
../../../PBC_dataset_normal_DIB\lymphocyte\LY_791031.jpg,lymphocyte,224.7095117845118,192.63797826752372,183.20106366697277,201.22225283134375,a0ec35afe0dee4d684b9cb08e017a44560a353b64a3953f8081e1b670d9e4bd7
../../../PBC_dataset_normal_DIB\lymphocyte\LY_792776.jpg,lymphocyte,229.543709825528,196.94533210896847,184.32665289256198,205.3726048362412,ba609a96baccf9dcd3adc23e05c0ec70445844503bad43af2d9eced2256210cb
../../../PBC_dataset_normal_DIB\lymphocyte\LY_793239.jpg,lymphocyte,213.80159787936677,193.02247989693012,213.3950864098805,201.54373065588578,a65bc5bfa2932f2fd40924c6fd31ebc9e4b3f95cbd898ae620ce28283e5fdc23
../../../PBC_dataset_normal_DIB\lymphocyte\LY_793772.jpg,lymphocyte,221.4495485154576,189.92676767676767,181.3303565962657,198.39341138659321,a0f6063ea34996ee23b4b7bb3521813c3e8ed091db3d7e084bfb29b715349291
../../../PBC_dataset_normal_DIB\lymphocyte\LY_793893.jpg,lymphocyte,227.52778543005815,193.4791169268442,184.49349556167738,202.71430976430977,c35f8b24de74cb4e5595ff6058a5105f36b8cad00df87d55a42f4f65908a969d
../../../PBC_dataset_normal_DIB\lymphocyte\LY_793947.jpg,lymphocyte,228.3727578818488,195.65167584940312,187.331129476584,204.61597796143252,43c78742d67c217edade110ff452a50064eca7839317a7562a7a6407ac08e325
../../../PBC_dataset_normal_DIB\lymphocyte\LY_79607.jpg,lymphocyte,229.4245179063361,198.07001071319254,187.07797673706764,206.3033593510866,ccfa87e2df08a4a0f10bd3cbe1ae24f697922f8f0007f75419c0f07a3b33b339
../../../PBC_dataset_normal_DIB\lymphocyte\LY_796210.jpg,lymphocyte,227.6681205999388,194.8573308846036,184.7078588919498,203.6232399755127,a630e87050ea9f0028d43209df337bc996e6831f0b0d8adcdbfba2567f6b01d3
../../../PBC_dataset_normal_DIB\lymphocyte\LY_796625.jpg,lymphocyte,228.191391184573,196.3580884603612,187.1757116620753,204.896632996633,5427e0ca299ce4abb1f6f73080f6fd0722f67cefce662acddd3ac74db8d5d9a7
../../../PBC_dataset_normal_DIB\lymphocyte\LY_79706.jpg,lymphocyte,222.8440159167432,191.15337465564738,181.74213345576982,199.55211968166515,a82ef51ae9a5adb5228411ab85a2c0f7c48d64afed22bf655d9171367207cd9b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_797793.jpg,lymphocyte,227.67791551882462,193.80480563207837,185.02847413529233,203.02595653504744,6220c81eedde0f288d46cd9c8cd251a7846c7c1e83a1df3029b551d535488a17
../../../PBC_dataset_normal_DIB\lymphocyte\LY_798487.jpg,lymphocyte,218.59217936945208,184.1954009794919,179.78373125191308,194.04031986531987,0cb6f851526c36bd31a52f9748b485ae4e25dbd8420354cc44ce409eecdd3fbb
../../../PBC_dataset_normal_DIB\lymphocyte\LY_799385.jpg,lymphocyte,222.98378481787572,193.97071472298745,184.03265993265993,201.51291704928067,66130a1c3e87bc26103df92c6d2e0c81688ca1c6f20b8bb27c6956f17d44a083
../../../PBC_dataset_normal_DIB\lymphocyte\LY_799986.jpg,lymphocyte,221.44561524334253,188.2040404040404,182.80463728191,197.53449647995103,14cf3c8173a1038e7e6e07c95b84abc2762c00426991e32cd05ca5866561f94f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_800058.jpg,lymphocyte,211.7189420528085,191.03406785433975,208.60665363484236,199.2418514075851,526573dc1ebf133f22cd096f10a228a1421bc4f54fdbed74fda81dbd06bbbc16
../../../PBC_dataset_normal_DIB\lymphocyte\LY_800603.jpg,lymphocyte,221.55655800428528,188.84011325374962,179.33939393939394,197.56773033363942,f5dd8628da4ca5b01b65cba2bc6c42058768b9b1f30e3643e1fa2068547212cc
../../../PBC_dataset_normal_DIB\lymphocyte\LY_801230.jpg,lymphocyte,226.75922099785737,197.46293235384144,184.7171717171717,204.7697199265381,03870be3e115c41707471a9ed7944404a758f655f513ef937ac5c6a8fa150da6
../../../PBC_dataset_normal_DIB\lymphocyte\LY_801480.jpg,lymphocyte,212.2136975818794,176.96971227425772,174.11645240281604,187.22633914906643,9e8b0108f91bdf4685b886d2267783c89beb1dd638d71f6eb30fcb9556d4da38
../../../PBC_dataset_normal_DIB\lymphocyte\LY_801778.jpg,lymphocyte,228.32112794612794,199.5325145393327,187.05267064585246,206.75512702785431,eaebcfb2b110037ef9ced8af5723f4187a7c157f588b891632d5f15149648244
../../../PBC_dataset_normal_DIB\lymphocyte\LY_803057.jpg,lymphocyte,205.81639936617947,190.50189553808107,209.3045004220534,197.18311934485465,8543c9168b98fa347e4e62fb3f88231633f8830025af27a4fd36a0d167747069
../../../PBC_dataset_normal_DIB\lymphocyte\LY_803647.jpg,lymphocyte,227.08018824609735,194.968265993266,184.9596495255586,203.53447352310988,81c3ee966cd49a95d318a4101a01f41ed3dc8d557ec73e72703fbbda721f6622
../../../PBC_dataset_normal_DIB\lymphocyte\LY_803891.jpg,lymphocyte,236.90713192531373,209.1675543311907,191.03762626262628,215.45039791857974,418d9c19e2321f57a780dc95e379b26a3ad04c1e82eccaeaeb7f3f26f46c59f0
../../../PBC_dataset_normal_DIB\lymphocyte\LY_804787.jpg,lymphocyte,229.16427915518824,198.6126874808693,187.17531374349556,206.5709519436792,6df4069c947ac3fb5966979dbfa853539c186148ac2131fa71d743f3d0f818fa
../../../PBC_dataset_normal_DIB\lymphocyte\LY_804969.jpg,lymphocyte,219.71854147535964,187.44504897459444,180.82852004897458,196.42553565962658,7fe1dd69b7a6e6d8164cdc43cab3a395086bd214a104306c894615fa55742212
../../../PBC_dataset_normal_DIB\lymphocyte\LY_807924.jpg,lymphocyte,229.8556091215182,200.59954086317722,186.9446510560147,207.79967095194368,fcd4770774954574263b9be1088373a323985d1d8ba9a0073b09a4672c6962f0
../../../PBC_dataset_normal_DIB\lymphocyte\LY_810114.jpg,lymphocyte,226.20746097337008,192.98275176002448,185.74553106825834,202.18567493112948,40e1d4ddba986f3f1afe4946701748038917ff41ec58f375b45651083ce7a82a
../../../PBC_dataset_normal_DIB\lymphocyte\LY_810594.jpg,lymphocyte,226.75600704009796,196.31551117232937,184.6978267523722,204.07895622895623,239c5f9c449a2570ca4da1bc77b1a2b1bc6bffe1777f078041edd0e583c3fb5b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_81076.jpg,lymphocyte,228.7676691153964,199.17206917661463,185.97553565962656,206.51494490358127,f513d483cd28dd459beb4fac5c0ef828e9d5df93eed98be517cec5aaa1cc5367
../../../PBC_dataset_normal_DIB\lymphocyte\LY_812454.jpg,lymphocyte,226.481068258341,194.93098408325682,184.9433348637894,203.23611111111111,6455e0e020cced7ac2ec3f19519fceb147ad5175ecf9c86f4ee7dceda3131fec
../../../PBC_dataset_normal_DIB\lymphocyte\LY_812570.jpg,lymphocyte,229.21643709825528,198.02666054484237,187.73733547597183,206.1979415365779,b86f1fe9c05b3c3fe251142569c1848618459ff0805118ed98c5c46e815421c0
../../../PBC_dataset_normal_DIB\lymphocyte\LY_813628.jpg,lymphocyte,215.84834710743803,179.9788184879094,177.67741812059995,190.47692837465564,78d265c5ab12db68aa4e5527d53180c2b66dcdb7c2afca3f54b78bbb0cb9169e
../../../PBC_dataset_normal_DIB\lymphocyte\LY_814540.jpg,lymphocyte,221.60990970309152,187.73422099785736,182.2520584634221,197.32001071319254,48916dbda48a6fe9f8ac87bbfa931b876ff62b4fd652b7d7b681dacdebc846ca
../../../PBC_dataset_normal_DIB\lymphocyte\LY_815802.jpg,lymphocyte,231.80850168350167,198.8281756963575,187.9813973063973,207.58818487909397,b238734c04722b7e7d508a5e9ed35231de1205c1fb1d93d3efc8776f60d39543
../../../PBC_dataset_normal_DIB\lymphocyte\LY_815826.jpg,lymphocyte,227.59720691766145,196.96512090603,185.14949494949494,204.77119681665135,8b3626e54e4d76183e8a258fb28ade781242c5bf65c0d9734072bb027de98f45
../../../PBC_dataset_normal_DIB\lymphocyte\LY_815909.jpg,lymphocyte,229.02351545760638,196.19645699418427,186.78273645546372,205.05356596265688,8d726c4bcdd936cc6e6e47e6da34b4b397fc976e902356dc6e5f5ac625a67cde
../../../PBC_dataset_normal_DIB\lymphocyte\LY_816147.jpg,lymphocyte,223.75660391796757,190.2430746862565,182.8013850627487,199.50958830731557,1e14c12b42e4829b541e38a5e359f375e7e90e832f89fad459dfa82c0706e65e
../../../PBC_dataset_normal_DIB\lymphocyte\LY_81744.jpg,lymphocyte,219.09605907560453,185.60296143250687,179.19754361799815,194.94559228650138,7d866e076a12ec924c6768b66e0c034fb0e4b2afcb2e0dae579ed88076eb1ec9
../../../PBC_dataset_normal_DIB\lymphocyte\LY_817702.jpg,lymphocyte,220.11640648913377,187.8155341291705,183.3275482093664,196.95741505968778,a25740d4b964bbe56cda3adacd13ff386436f9d81a4d2e42319e7e38b0c6c7b7
../../../PBC_dataset_normal_DIB\lymphocyte\LY_818085.jpg,lymphocyte,225.71340679522498,192.9217401285583,185.08161157024793,201.95798132843586,571a03c80767784e987296d8bc014532a23cc2ce2b7b5a15339757a8ec7cd814
../../../PBC_dataset_normal_DIB\lymphocyte\LY_818290.jpg,lymphocyte,222.66704162840526,189.99066421793694,183.24675543311906,199.10407101316193,6d76bbc3e5fd7472a5483270633e955134c7b7403b8f389930769886b01ecf4e
../../../PBC_dataset_normal_DIB\lymphocyte\LY_818656.jpg,lymphocyte,227.04970921334558,193.06419498010408,183.09941842669116,202.20743801652893,1007af6f18909d8c624bd0c3d750c061d6eb6706c3c1754a2299fd119cb79370
../../../PBC_dataset_normal_DIB\lymphocyte\LY_818779.jpg,lymphocyte,229.3403810835629,197.6001071319253,187.05169115396387,205.99300581573308,dc9b3cc41f7ee13bc2dc39377f98a10b21a721c95ece1a9782aa29893e49f013
../../../PBC_dataset_normal_DIB\lymphocyte\LY_819068.jpg,lymphocyte,219.53750382614018,186.72452555861648,177.6764615855525,195.5528849097031,b1e94bf1c36deeeea4b6fc6e71d0b30015d2f1a723d25df63f80c2bde5089ddf
../../../PBC_dataset_normal_DIB\lymphocyte\LY_819409.jpg,lymphocyte,228.42527548209367,196.81752372206918,186.04159014386286,205.16555708601163,9f54db114e55223d1a172e9b3bd5f380da3b1ec5f87ac7e03f32fe413dccb8dc
../../../PBC_dataset_normal_DIB\lymphocyte\LY_819930.jpg,lymphocyte,219.80234925007653,186.67539791857973,178.6149678604224,195.73751147842057,06d051489eb2ddb25ce4385f21d76fd09c1eb327a47a9eaeff9def515512842f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_819994.jpg,lymphocyte,220.63224670951945,186.9441995714723,182.09944903581268,196.53733547597184,50823ca7144fbed0283b848618eacff0342e84f3c4502b8a647046c0c0334df3
../../../PBC_dataset_normal_DIB\lymphocyte\LY_820246.jpg,lymphocyte,219.90949647995103,185.81186868686868,181.82793082338537,195.60694061830426,3c218886b3c1fd88a4d3983492d1d955161f0a3b219be6ef7efd5295b24272b5
../../../PBC_dataset_normal_DIB\lymphocyte\LY_82173.jpg,lymphocyte,228.7707682889501,198.51514386287113,186.3406106519743,206.1761172329354,ce00e3853e6a03cbcd8bfa771fd5bc5bac755f717e549027931677b016446412
../../../PBC_dataset_normal_DIB\lymphocyte\LY_82338.jpg,lymphocyte,224.33625650443832,191.42958371594736,184.31783746556474,200.55249464340375,9080f6a29c73313ffdb1fa7e4dc5a68078bc50c3689be2632a1c171add65c11f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_823713.jpg,lymphocyte,222.4212121212121,190.20289256198348,183.96074380165288,199.20210437710438,650ed30365761f99d5f75a9c2e7730443f0976f12966acf4428044cf51eeb650
../../../PBC_dataset_normal_DIB\lymphocyte\LY_824813.jpg,lymphocyte,230.06535047444137,197.8973370064279,185.8334557698194,206.2676308539945,5d90bc84853ca79c9733dc09f0543a5a809c3cd40ae5c475b2ab091b592fc869
../../../PBC_dataset_normal_DIB\lymphocyte\LY_825373.jpg,lymphocyte,224.8035200489746,195.21165442301805,182.46761554943373,202.63826140189778,0b91886cedc54a6481c0f70aa595fc681dbf2ae4e657a0a4f42efd9682f7a7fd
../../../PBC_dataset_normal_DIB\lymphocyte\LY_825410.jpg,lymphocyte,225.42143403734312,195.2015763697582,183.8935261707989,203.0026936026936,92440d610313b4e533bae65e5d6fd772b6d9dd221be9fa3c05c04de82a43e15b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_825441.jpg,lymphocyte,222.16016222834403,191.1788950107132,183.29268441995714,199.63746556473828,a6e907cbbfc5cd7d7c6a7ee0fa3be4b1ed3d979a56c3a12b5acdb2daeb17231f
../../../PBC_dataset_normal_DIB\lymphocyte\LY_826283.jpg,lymphocyte,225.7921411080502,196.17995867768596,184.8190082644628,203.76847260483623,3b2e3a2a699e1a0a4f8b1685a2be04bfb6cff60ba0f0e8c4e0b89c8eba2e5769
../../../PBC_dataset_normal_DIB\lymphocyte\LY_827379.jpg,lymphocyte,222.0995485154576,189.3834175084175,181.89925772880318,198.41606978879707,b38a16cf3bb779edaf03a5496cd526d0303a16f827f66761c75f1489133d8d0b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_827566.jpg,lymphocyte,222.62442607897154,191.7969620446893,181.61172329354147,199.8981634527089,535aa9ea287721b015b9e2f4db1d2afc58cc3512e9644458301c5c3b0247be3b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_827883.jpg,lymphocyte,210.00156106519742,173.54594429139883,176.96251147842057,184.9000765228038,3671b1b885f70af954a71779aa5ffe4d06cf669bf40661d11a85c885e6e2c95b
../../../PBC_dataset_normal_DIB\lymphocyte\LY_828116.jpg,lymphocyte,220.26610805019897,186.27842822161003,177.13970003060913,195.43122895622895,876247aea005595eb99ca02d063efea1a64e2f04f15cba3d68522679371e8a36
../../../PBC_dataset_normal_DIB\lymphocyte\LY_828205.jpg,lymphocyte,229.11084328129783,199.23018824609733,184.66914600550965,206.52587235996327,6211f7fe93969118f32736665987d019576b522fa0cd4b69adc8bb95fa2b11f7
../../../PBC_dataset_normal_DIB\lymphocyte\LY_828552.jpg,lymphocyte,221.77817569635752,186.94765074992347,181.35910621365167,196.83405264768902,1ec38d0e2d934830f58cfc2869677949675d865bb223f2024cc311a911309f59
../../../PBC_dataset_normal_DIB\lymphocyte\LY_829659.jpg,lymphocyte,221.52895622895622,191.39549280685645,180.53024181205998,199.20144628099175,d72e315f278b168f7bffd283cb20c923dff0b8669abc1e7332c6d550008f8fb1
../../../PBC_dataset_normal_DIB\lymphocyte\LY_829942.jpg,lymphocyte,220.95166054484235,186.65433119069482,182.69942607897153,196.55087235996328,d748130e8b8f8956fcf2e5385235aac9c10ff3a5343e4eb57d98abc887751ec3
../../../PBC_dataset_normal_DIB\lymphocyte\LY_830593.jpg,lymphocyte,226.28359351086624,196.72953780226507,184.21469237832875,204.1709978573615,72f4cc089c46269b62b994ed752c0e3599cb18d6268ee353a73433d2e03b26d8
../../../PBC_dataset_normal_DIB\lymphocyte\LY_832073.jpg,lymphocyte,227.15918273645548,195.97959136822774,184.10929752066116,203.98621059075606,ed57562005c32b702a10ad143638b081e72c35864480efc30f828219fdd6e012
../../../PBC_dataset_normal_DIB\lymphocyte\LY_832225.jpg,lymphocyte,233.35391796755434,202.8788184879094,190.11737832874198,210.69194214876032,e95ec216a40aea2f1ebc3e9e477280a8943b95d28cb7d52aad4cc17d26ffd3d6
../../../PBC_dataset_normal_DIB\lymphocyte\LY_832402.jpg,lymphocyte,213.5893198276245,196.78739615265005,216.18204570023843,203.99988893331556,c84031ba09821c5770cf54aa0fcf14f2a371b0c9566702aee40838662593e313
../../../PBC_dataset_normal_DIB\lymphocyte\LY_832617.jpg,lymphocyte,219.1861111111111,187.39234771962046,180.6578895010713,196.20244872972145,f89b23de94ae87940bb90e43af61c0af07e9be208384c39c559762a729ba755e
../../../PBC_dataset_normal_DIB\lymphocyte\LY_832775.jpg,lymphocyte,226.69110039791858,196.13018824609733,184.04467401285584,203.90346648301193,c8fe9c0016f84f6a74d56ec1f8f0cf857ae4ae7c5c956426dcb958da5f7ff8b8
../../../PBC_dataset_normal_DIB\lymphocyte\LY_83324.jpg,lymphocyte,217.6900061218243,181.51764615855524,179.41522038567493,192.1575528007346,3e08f4b240a9211c7cfec97c172e4052a34c364ac5886aae1c28816cd38ad667
../../../PBC_dataset_normal_DIB\lymphocyte\LY_833720.jpg,lymphocyte,221.5144092439547,186.8397459442914,180.2090985613713,196.55596112641567,79ae00b484e34ff429eb78576228fa6cb2e7596bb9e442062c8e35c61abe54a5
../../../PBC_dataset_normal_DIB\lymphocyte\LY_833791.jpg,lymphocyte,219.22625497398224,187.60322926232018,180.09282981328437,196.26417202326294,c11a1246c621397d79ea22e0714df91c4a9505155a4d942dac79ba81ecf21a4a
../../../PBC_dataset_normal_DIB\lymphocyte\LY_833948.jpg,lymphocyte,218.41645240281605,185.00395622895624,178.7336853382308,194.3007805325987,aae98f51a6be05cbad490e565b9ecdb2d90cf08b3caee86dd7ffa74bbf829e87
